67068	physique	0.010917030567685589
67068	mathias	0.010917030567685589
67068	fink	0.010917030567685589
67068	un	0.013100436681222707
67068	bel	0.001091703056768559
67068	exemple	0.002183406113537118
67068	de	0.060043668122270744
67068	chercheur	0.0032751091703056767
67068	qui	0.015283842794759825
67068	innove	0.001091703056768559
67068	le	0.024017467248908297
67068	27	0.001091703056768559
67068	avril	0.001091703056768559
67068	dernier	0.001091703056768559
67068	cnrs	0.0032751091703056767
67068	décernait	0.001091703056768559
67068	pour	0.004366812227074236
67068	la	0.026200873362445413
67068	première	0.002183406113537118
67068	fois	0.001091703056768559
67068	médaille	0.001091703056768559
67068	l'innovation	0.002183406113537118
67068	dont	0.002183406113537118
67068	valérie	0.001091703056768559
67068	pécresse	0.001091703056768559
67068	ministre	0.001091703056768559
67068	l'enseignement	0.001091703056768559
67068	supérieur	0.001091703056768559
67068	et	0.02074235807860262
67068	recherche	0.004366812227074236
67068	est	0.010917030567685589
67068	à	0.017467248908296942
67068	l'origine	0.001091703056768559
67068	création	0.004366812227074236
67068	souhaite	0.002183406113537118
67068	ainsi	0.004366812227074236
67068	honorer	0.001091703056768559
67068	des	0.021834061135371178
67068	chercheurs	0.004366812227074236
67068	ingénieurs	0.001091703056768559
67068	travaillant	0.001091703056768559
67068	dans	0.008733624454148471
67068	établissements	0.001091703056768559
67068	publics	0.001091703056768559
67068	universités	0.001091703056768559
67068	grandes	0.002183406113537118
67068	écoles	0.001091703056768559
67068	mais	0.0054585152838427945
67068	aussi	0.006550218340611353
67068	industriels	0.002183406113537118
67068	développent	0.001091703056768559
67068	innovations	0.001091703056768559
67068	marquantes	0.001091703056768559
67068	cette	0.008733624454148471
67068	édition	0.001091703056768559
67068	nouvelle	0.001091703056768559
67068	distinction	0.001091703056768559
67068	a	0.004366812227074236
67068	été	0.002183406113537118
67068	attribuée	0.001091703056768559
67068	trois	0.001091703056768559
67068	réputés	0.001091703056768559
67068	l'économiste	0.001091703056768559
67068	esther	0.001091703056768559
67068	duflo	0.001091703056768559
67068	roboticien	0.001091703056768559
67068	françois	0.001091703056768559
67068	pierrot	0.001091703056768559
67068	physicien	0.0032751091703056767
67068	directeur	0.004366812227074236
67068	l'institut	0.0032751091703056767
67068	langevin	0.0032751091703056767
67068	ondes	0.006550218340611353
67068	images	0.0054585152838427945
67068	créé	0.001091703056768559
67068	en	0.013100436681222707
67068	janvier	0.001091703056768559
67068	2009	0.002183406113537118
67068	au	0.0032751091703056767
67068	sein	0.002183406113537118
67068	l'ecole	0.001091703056768559
67068	chimie	0.002183406113537118
67068	industrielles	0.001091703056768559
67068	ville	0.001091703056768559
67068	paris	0.002183406113537118
67068	espci	0.002183406113537118
67068	remarquable	0.001091703056768559
67068	ces	0.0032751091703056767
67068	innovent	0.001091703056768559
67068	les	0.015283842794759825
67068	travaux	0.002183406113537118
67068	son	0.0054585152838427945
67068	équipe	0.004366812227074236
67068	ont	0.0054585152838427945
67068	effet	0.0032751091703056767
67068	abouti	0.001091703056768559
67068	quatre	0.002183406113537118
67068	start-ups	0.002183406113537118
67068	totalisent	0.001091703056768559
67068	230	0.001091703056768559
67068	personnes	0.002183406113537118
67068	domaines	0.002183406113537118
67068	variés	0.001091703056768559
67068	que	0.007641921397379912
67068	médecine	0.001091703056768559
67068	télécommunications	0.002183406113537118
67068	multimédia	0.001091703056768559
67068	ou	0.004366812227074236
67068	encore	0.0032751091703056767
67068	objets	0.001091703056768559
67068	tactiles	0.001091703056768559
67068	j'aime	0.001091703056768559
67068	transformer	0.001091703056768559
67068	idées	0.001091703056768559
67068	très	0.0054585152838427945
67068	fondamentale	0.001091703056768559
67068	produits	0.001091703056768559
67068	innovants	0.001091703056768559
67068	précise	0.002183406113537118
67068	d'emblée	0.001091703056768559
67068	y	0.004366812227074236
67068	parvenir	0.001091703056768559
67068	il	0.004366812227074236
67068	fallait	0.001091703056768559
67068	trouver	0.001091703056768559
67068	terrain	0.001091703056768559
67068	propice	0.001091703056768559
67068	c'est	0.0032751091703056767
67068	fin	0.001091703056768559
67068	années	0.001091703056768559
67068	1980	0.001091703056768559
67068	l'occasion	0.001091703056768559
67068	d'une	0.0032751091703056767
67068	rencontre	0.001091703056768559
67068	avec	0.004366812227074236
67068	georges	0.0032751091703056767
67068	charpak	0.0032751091703056767
67068	prix	0.001091703056768559
67068	nobel	0.001091703056768559
67068	1992	0.001091703056768559
67068	qu'il	0.0032751091703056767
67068	va	0.001091703056768559
67068	découvrir	0.002183406113537118
67068	coeur	0.002183406113537118
67068	montagne	0.001091703056768559
67068	sainte	0.001091703056768559
67068	geneviève	0.001091703056768559
67068	plein	0.001091703056768559
67068	alors	0.007641921397379912
67068	d'un	0.001091703056768559
67068	plus	0.004366812227074236
67068	grands	0.002183406113537118
67068	laboratoires	0.001091703056768559
67068	français	0.001091703056768559
67068	du	0.013100436681222707
67068	solide	0.001091703056768559
67068	faire	0.002183406113537118
67068	autour	0.001091703056768559
67068	concept	0.002183406113537118
67068	renversement	0.004366812227074236
67068	temps	0.004366812227074236
67068	belle	0.002183406113537118
67068	comme	0.004366812227074236
67068	qualifient	0.001091703056768559
67068	connaisseurs	0.001091703056768559
67068	intéresse	0.001091703056768559
67068	secteur	0.001091703056768559
